DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
IT,20/10/2019,28.1,60.75,59.3
Finance,21/10/2019,79.42,58.33,62.2
Logistics,21/10/2019,35.58,63.47,64.2
IT,21/10/2019,29.27,58.93,59.2
Finance,22/10/2019,79.95,57.98,62.2
Logistics,22/10/2019,33.98,64.75,64.4
IT,22/10/2019,31.1,59.06,59.1
Finance,23/10/2019,80.69,56.4,62.2
Logistics,23/10/2019,33.58,63.71,64.6
IT,23/10/2019,29.56,58.11,59.2
Finance,24/10/2019,81.39,55.72,62.1
Logistics,24/10/2019,32.94,62.63,64.6
IT,24/10/2019,30.22,59.44,59.2
Finance,25/10/2019,83.36,54.94,62.2
Logistics,25/10/2019,31.72,61.28,64.6
IT,25/10/2019,32.26,58.75,59.1
Finance,26/10/2019,84.37,55.33,62.3
Logistics,26/10/2019,31.44,62.05,64.8
IT,26/10/2019,30.67,58.36,59.1
Finance,27/10/2019,82.98,54.47,62.6
Logistics,27/10/2019,30.58,62.82,64.9
IT,27/10/2019,28.89,57.28,59.3
Finance,28/10/2019,84.52,56.27,62.5
Logistics,28/10/2019,29.11,61.71,64.8
IT,28/10/2019,30.23,56.86,59.5
Finance,29/10/2019,84.38,57.62,62.8
Logistics,29/10/2019,28.61,61.95,65
IT,29/10/2019,30.34,57.68,59.5
Finance,30/10/2019,84.31,59.12,62.7
Logistics,30/10/2019,30.69,62.86,65.3
IT,30/10/2019,28.84,56.64,59.8
Finance,31/10/2019,86.18,60.73,63
Logistics,31/10/2019,31.04,64.05,65.6
IT,31/10/2019,30.42,57.5,59.8
Finance,1/11/2019,85.87,60.53,62.9
Logistics,1/11/2019,32.57,65.36,65.9
IT,1/11/2019,29.55,58.94,59.7
Finance,2/11/2019,85.7,61.59,62.8
Logistics,2/11/2019,32.96,65.43,66
IT,2/11/2019,27.94,58.85,59.6
Finance,3/11/2019,85,62.53,62.9
Logistics,3/11/2019,33.64,65,66.2
IT,3/11/2019,29.33,57.18,59.6
Finance,4/11/2019,83.88,63.11,62.8
Logistics,4/11/2019,34.82,63.5,66.3
IT,4/11/2019,30.66,57.64,59.8
Finance,5/11/2019,82.63,63.46,62.9
Logistics,5/11/2019,33.54,64.16,66.2
IT,5/11/2019,30.91,59.74,59.9
Finance,6/11/2019,83.77,64.96,62.9
Logistics,6/11/2019,32.51,62.24,66.5
IT,6/11/2019,31.95,61.28,60
Finance,7/11/2019,81.95,64.26,62.9
Logistics,7/11/2019,33.6,61.58,66.8
IT,7/11/2019,33.23,61.71,60.3
Finance,8/11/2019,82.86,63.6,62.8
Logistics,8/11/2019,35.09,60.6,67
IT,8/11/2019,33.59,60.47,60.4
Finance,9/11/2019,83.52,64.93,62.7
Logistics,9/11/2019,34.43,61.21,67
IT,9/11/2019,34.95,60.43,60.3
Finance,10/11/2019,83.14,63.35,62.6
Logistics,10/11/2019,35.23,60.28,67.1
IT,10/11/2019,36.36,62.38,60.2
Finance,11/11/2019,83.76,65.13,62.7
Logistics,11/11/2019,33.37,58.77,67.1
IT,11/11/2019,37.6,63.83,60.1
Finance,12/11/2019,84.13,66.88,62.7
Logistics,12/11/2019,31.49,58.47,67.1
IT,12/11/2019,38.64,62.3,60.2
Finance,13/11/2019,84.8,66.55,62.8
Logistics,13/11/2019,32.04,58.75,67.3
IT,13/11/2019,37.92,63.71,60.4
Finance,14/11/2019,84.55,66.56,63.1
Logistics,14/11/2019,31.19,57.47,67.5
IT,14/11/2019,37.09,62.33,60.7
Finance,15/11/2019,86.5,68.47,63.4
Logistics,15/11/2019,30.58,57.51,67.4
IT,15/11/2019,36.52,63.82,60.9
Finance,16/11/2019,85.58,69.4,63.6
Logistics,16/11/2019,29.24,57.91,67.5
IT,16/11/2019,34.64,63.26,60.8
Finance,17/11/2019,87.52,68.08,63.6
Logistics,17/11/2019,29.68,59.84,67.8
IT,17/11/2019,35.4,63.92,61
Finance,18/11/2019,88.21,66.16,63.8
Logistics,18/11/2019,28.07,57.99,67.7
IT,18/11/2019,36.03,65.01,61
Finance,19/11/2019,88.58,65.73,64.1
Logistics,19/11/2019,27.08,57.93,67.6
IT,19/11/2019,36.99,63.88,60.9
Finance,20/11/2019,89.19,66.16,64.4
Logistics,20/11/2019,28.6,56.02,67.8
IT,20/11/2019,38.75,62.72,61.1
Finance,21/11/2019,87.81,67.21,64.7
Logistics,21/11/2019,27.82,54.85,68
IT,21/11/2019,39.46,64.63,61.2
Finance,22/11/2019,87.02,68.97,64.7
Logistics,22/11/2019,26.46,54.33,68.2
IT,22/11/2019,41.56,65.53,61.3
Finance,23/11/2019,85.85,67.56,65
Logistics,23/11/2019,25.14,55.01,68.5
IT,23/11/2019,39.66,67.63,61.3
Finance,24/11/2019,87.55,69.46,65.3
Logistics,24/11/2019,25.01,54.63,68.5
IT,24/11/2019,41.52,68.18,61.5
Finance,25/11/2019,86.29,70.8,65.5
Logistics,25/11/2019,24.62,56.42,68.6
IT,25/11/2019,42.7,69.82,61.5
Finance,26/11/2019,86.77,68.9,65.8
Logistics,26/11/2019,25.54,56.31,68.6
IT,26/11/2019,43.68,69.92,61.7
Finance,27/11/2019,88.32,70.4,66
Logistics,27/11/2019,24.15,56.92,68.5
IT,27/11/2019,44.88,70.53,61.8
Finance,28/11/2019,88.58,69.06,65.9
Logistics,28/11/2019,25.06,56.36,68.5
IT,28/11/2019,44.63,72.6,61.8
Finance,29/11/2019,87.5,69.42,65.8
Logistics,29/11/2019,24.83,57.14,68.6
IT,29/11/2019,46,72.15,61.8
Finance,30/11/2019,88.31,70.8,65.8
Logistics,30/11/2019,25.56,55.9,68.6
IT,30/11/2019,44.04,71.08,62.1
Finance,1/12/2019,88.23,71.14,65.9
Logistics,1/12/2019,23.93,54.84,68.7
IT,1/12/2019,42.34,69.21,62.3
Finance,2/12/2019,87.25,69.14,65.8
Logistics,2/12/2019,22.39,56.9,68.6
IT,2/12/2019,41.22,67.54,62.4
Finance,3/12/2019,87.11,68.24,66.1
Logistics,3/12/2019,22.52,56.55,68.9
IT,3/12/2019,42.09,68.68,62.3
Finance,4/12/2019,85.96,67.39,66.1
Logistics,4/12/2019,23.79,55.06,69
IT,4/12/2019,42.8,67.7,62.4
Finance,5/12/2019,86.08,66.18,66.3
Logistics,5/12/2019,23.77,53.57,69.1
IT,5/12/2019,44.65,69.03,62.5
Finance,6/12/2019,87.23,67.49,66.3
Logistics,6/12/2019,25.01,52.96,69.1
IT,6/12/2019,46.25,69.64,62.4
Finance,7/12/2019,86.51,69.36,66.4
Logistics,7/12/2019,25.58,51.84,69.2
IT,7/12/2019,45.36,69.95,62.7
Finance,8/12/2019,87.9,69.35,66.7
Logistics,8/12/2019,25.29,51.07,69.3
IT,8/12/2019,43.4,71.42,62.6
Finance,9/12/2019,89.53,68.85,67
Logistics,9/12/2019,24.8,51.59,69.3
IT,9/12/2019,44.86,73.09,62.9
Finance,10/12/2019,90.92,69.67,67
Logistics,10/12/2019,23.95,50.76,69.3
IT,10/12/2019,46.02,73.64,62.9
Finance,11/12/2019,92.47,70.52,67.1
Logistics,11/12/2019,25.3,51.45,69.5
IT,11/12/2019,44.47,71.94,62.8
Finance,12/12/2019,93.85,70.84,67.2
Logistics,12/12/2019,26.94,53.3,69.5
IT,12/12/2019,45.78,73.96,63.1
Finance,13/12/2019,95.09,71.04,67.3
Logistics,13/12/2019,28.4,55.11,69.7
IT,13/12/2019,44.55,72.07,63.2
Finance,14/12/2019,94.13,70.01,67.6
Logistics,14/12/2019,30.17,57.03,69.6
IT,14/12/2019,43.39,70.31,63.5
Finance,15/12/2019,96.06,68.43,67.8
Logistics,15/12/2019,31.43,58.91,69.9
IT,15/12/2019,45.09,69.26,63.8
Finance,16/12/2019,94.41,68.28,68
Logistics,16/12/2019,29.5,60.73,70.2
IT,16/12/2019,43.91,68.12,63.9
Finance,17/12/2019,92.67,70.07,68.2
Logistics,17/12/2019,28.58,60.14,70.5
IT,17/12/2019,45.41,66.89,63.8
Finance,18/12/2019,91.7,68.84,68.5
Logistics,18/12/2019,29.9,60.1,70.4
IT,18/12/2019,45.21,68.71,63.7
Finance,19/12/2019,92.74,67.32,68.4
Logistics,19/12/2019,31.4,60.08,70.3
IT,19/12/2019,44.18,69.86,63.7
Finance,20/12/2019,92.33,66.42,68.7
Logistics,20/12/2019,29.65,60.61,70.5
IT,20/12/2019,44.59,70,63.7
Finance,21/12/2019,92.36,68.39,68.9
Logistics,21/12/2019,31.39,59,70.5
IT,21/12/2019,45.25,70.57,64
Finance,22/12/2019,92.28,67.92,69
Logistics,22/12/2019,31.93,57.53,70.4
IT,22/12/2019,47.26,72.01,63.9
Finance,23/12/2019,93.05,67.93,69.1
Logistics,23/12/2019,32.26,57.54,70.4
IT,23/12/2019,46.79,70.72,64.2
Finance,24/12/2019,91.89,66.24,69.3
Logistics,24/12/2019,32.48,55.84,70.7
IT,24/12/2019,46.37,72.59,64.2
Finance,25/12/2019,91.9,67.94,69.6
Logistics,25/12/2019,30.86,56.3,70.7
IT,25/12/2019,46.93,71.96,64.2
Finance,26/12/2019,90.94,67.85,69.5
Logistics,26/12/2019,30.04,56.3,70.8
IT,26/12/2019,46.28,73.47,64.1
Finance,27/12/2019,91.89,67.07,69.8
Logistics,27/12/2019,30.9,55.26,70.9
IT,27/12/2019,45.91,74.27,64
Finance,28/12/2019,91.05,65.76,69.9
Logistics,28/12/2019,28.92,55.05,71
IT,28/12/2019,47.41,73.84,64.1
Finance,29/12/2019,92.56,64.37,70
Logistics,29/12/2019,27.2,54.39,71.2
IT,29/12/2019,45.94,72.55,64.2
Finance,30/12/2019,92.36,64.86,70.3
Logistics,30/12/2019,28.39,55.65,71.5
IT,30/12/2019,46.95,73.65,64.4
Finance,31/12/2019,91.89,64.94,70.2
Logistics,31/12/2019,29.57,55.45,71.5
IT,31/12/2019,48.41,71.85,64.4
Finance,1/1/2020,18,15,0.8
Logistics,1/1/2020,28,23,1.4
IT,1/1/2020,30,35,1.9
Finance,2/1/2020,18.06,13.36,0.7
Logistics,2/1/2020,29.04,23.59,1.4
IT,2/1/2020,28.35,34.99,1.8
Finance,3/1/2020,16.18,12.87,1
Logistics,3/1/2020,29.1,24.83,1.6
IT,3/1/2020,27.53,36.04,1.8
Finance,4/1/2020,15.33,14.44,1.1
Logistics,4/1/2020,28.41,23.23,1.9
IT,4/1/2020,27.32,34.46,1.7
Finance,5/1/2020,15.29,14.78,1
Logistics,5/1/2020,29.8,22.04,1.9
IT,5/1/2020,28.04,33.65,1.9
Finance,6/1/2020,14.41,12.78,0.9
Logistics,6/1/2020,29.6,21.23,2.1
IT,6/1/2020,28.08,32.11,2.1
Finance,7/1/2020,12.93,14.77,1.1
Logistics,7/1/2020,30.22,21.6,2
IT,7/1/2020,29.98,33.29,2
Finance,8/1/2020,14.58,16.7,1.3
Logistics,8/1/2020,28.39,20.85,2.2
IT,8/1/2020,29.38,31.3,2
Finance,9/1/2020,16.24,18.79,1.6
Logistics,9/1/2020,26.96,21.71,2.2
IT,9/1/2020,30.99,30.01,2.1
Finance,10/1/2020,15.77,20.09,1.5
Logistics,10/1/2020,28.3,19.82,2.1
IT,10/1/2020,31.62,29.94,2.2
Finance,11/1/2020,16.32,18.73,1.5
Logistics,11/1/2020,27.13,19.77,2.4
IT,11/1/2020,33.48,32.03,2.4
Finance,12/1/2020,14.32,19.94,1.6
Logistics,12/1/2020,28.87,19.24,2.3
IT,12/1/2020,35.26,31.24,2.6
Finance,13/1/2020,16.03,20.13,1.9
Logistics,13/1/2020,27.25,18.91,2.5
IT,13/1/2020,35.84,31.08,2.8
Finance,14/1/2020,15.39,19.01,2.2
Logistics,14/1/2020,26.98,19.81,2.8
IT,14/1/2020,35.81,29.28,2.7
Finance,15/1/2020,16.35,17.08,2.5
Logistics,15/1/2020,28.07,21.36,3
IT,15/1/2020,34.27,29.61,2.8
Finance,16/1/2020,16.36,16.33,2.7
Logistics,16/1/2020,26.83,23.33,3
IT,16/1/2020,33.68,30.33,3
Finance,17/1/2020,17.03,16.23,2.6
Logistics,17/1/2020,26.51,23.27,2.9
IT,17/1/2020,32.07,29.92,2.9
Finance,18/1/2020,17.05,14.23,2.5
Logistics,18/1/2020,27.25,24.52,2.8
IT,18/1/2020,33.9,31.12,2.8
Finance,19/1/2020,16.07,12.5,2.7
Logistics,19/1/2020,25.29,22.62,2.7
IT,19/1/2020,32.4,30.93,3.1
Finance,20/1/2020,15.85,10.66,3
Logistics,20/1/2020,24.43,24.03,2.7
IT,20/1/2020,33.18,30.98,3.3
Finance,21/1/2020,15.95,12.59,3.1
Logistics,21/1/2020,23.31,22.97,2.6
IT,21/1/2020,31.46,32.43,3.4
Finance,22/1/2020,14.72,13.18,3.2
Logistics,22/1/2020,21.5,23.4,2.7
IT,22/1/2020,29.62,33.23,3.3
Finance,23/1/2020,13.67,12.45,3.4
Logistics,23/1/2020,23.36,22.28,2.7
IT,23/1/2020,31.18,34.77,3.3
Finance,24/1/2020,14.42,13.15,3.6
Logistics,24/1/2020,24.72,21.78,2.9
IT,24/1/2020,33.06,35.78,3.5
Finance,25/1/2020,13.71,13.47,3.6
Logistics,25/1/2020,26.14,20.67,3.1
IT,25/1/2020,32.97,37.04,3.6
Finance,26/1/2020,13.39,13.76,3.7
Logistics,26/1/2020,26.37,21.25,3
IT,26/1/2020,33.01,37.94,3.9
Finance,27/1/2020,15.41,15.74,3.9
Logistics,27/1/2020,27.29,20.65,3.1
IT,27/1/2020,33.28,36.79,4.1
Finance,28/1/2020,13.82,14.47,3.9
Logistics,28/1/2020,27.63,22.32,3.3
IT,28/1/2020,34.87,37.41,4.2
Finance,29/1/2020,13.02,13.17,4
Logistics,29/1/2020,26.69,23.79,3.3
IT,29/1/2020,33.05,37.68,4.3
Finance,30/1/2020,14.17,14.11,4.2
Logistics,30/1/2020,28.4,25.8,3.5
IT,30/1/2020,32.97,39.74,4.3
Finance,31/1/2020,16.04,12.87,4.1
Logistics,31/1/2020,28.48,25.52,3.4
IT,31/1/2020,33.62,41.6,4.6
Finance,1/2/2020,16.43,13.19,4.3
Logistics,1/2/2020,27,25.11,3.4
IT,1/2/2020,35.22,43.46,4.8
Finance,2/2/2020,16.89,12.38,4.6
Logistics,2/2/2020,29.1,24.12,3.3
IT,2/2/2020,34.33,44.05,4.8
Finance,3/2/2020,15,13.59,4.6
Logistics,3/2/2020,28.84,23.31,3.3
IT,3/2/2020,33.14,43.82,4.8
Finance,4/2/2020,13.06,15.23,4.7
Logistics,4/2/2020,29.48,23.03,3.2
IT,4/2/2020,33.8,42.39,4.7
Finance,5/2/2020,13.97,17.08,4.7
Logistics,5/2/2020,30.09,22.08,3.2
IT,5/2/2020,33.39,40.87,4.6
Finance,6/2/2020,12.16,17.05,4.8
Logistics,6/2/2020,29.94,23.53,3.2
IT,6/2/2020,33.99,39.31,4.7
Finance,7/2/2020,12.5,17.47,4.8
Logistics,7/2/2020,31.26,21.76,3.4
IT,7/2/2020,32.38,38.83,5
Finance,8/2/2020,10.83,18.07,4.9
Logistics,8/2/2020,31.28,20.57,3.6
IT,8/2/2020,34.45,40.57,5.1
Finance,9/2/2020,10.74,17.57,5.1
Logistics,9/2/2020,32.02,19.37,3.7
IT,9/2/2020,33.13,40.09,5.2
Finance,10/2/2020,11.98,19.42,5.2
Logistics,10/2/2020,33.41,20.43,4
IT,10/2/2020,32.45,40.36,5.2
Finance,11/2/2020,13.52,20.77,5.2
Logistics,11/2/2020,33.8,21.59,4.3
IT,11/2/2020,32.29,41.01,5.2
Finance,12/2/2020,14.02,21.57,5.3
Logistics,12/2/2020,33.12,20.75,4.3
IT,12/2/2020,30.98,39.25,5.2
Finance,13/2/2020,13.25,20.76,5.6
Logistics,13/2/2020,33.4,19.85,4.4
IT,13/2/2020,30.12,39.14,5.1
Finance,14/2/2020,11.98,20.47,5.8
Logistics,14/2/2020,34.71,18.84,4.7
IT,14/2/2020,28.27,38.5,5
Finance,15/2/2020,13.18,22.48,6
Logistics,15/2/2020,35.51,18.36,4.9
IT,15/2/2020,27.09,39.81,5.1
Finance,16/2/2020,14.9,21.37,6.3
Logistics,16/2/2020,36.31,17.37,5.1
IT,16/2/2020,26.27,41.88,5.4
Finance,17/2/2020,13.8,21.78,6.4
Logistics,17/2/2020,36.94,16.74,5.1
IT,17/2/2020,26.94,41.94,5.7
Finance,18/2/2020,13.45,20.21,6.5
Logistics,18/2/2020,38.22,15.05,5
IT,18/2/2020,25.66,43.99,5.7
Finance,19/2/2020,12.77,20.37,6.5
Logistics,19/2/2020,37.04,15.5,5.1
IT,19/2/2020,25.99,42.48,6
Finance,20/2/2020,11.48,22.14,6.6
Logistics,20/2/2020,37.16,16.72,5.3
IT,20/2/2020,25.23,42.32,6.3
Finance,21/2/2020,13.54,21.35,6.8
Logistics,21/2/2020,38.81,15.63,5.5
IT,21/2/2020,26.65,44.01,6.2
Finance,22/2/2020,15.06,22.96,6.8
Logistics,22/2/2020,40.19,15.16,5.8
IT,22/2/2020,25.99,45.34,6.1
Finance,23/2/2020,15.94,23.34,6.7
Logistics,23/2/2020,41.22,16.66,5.9
IT,23/2/2020,26.92,45.24,6
Finance,24/2/2020,17.48,22.26,6.8
Logistics,24/2/2020,43.18,18.08,6.1
IT,24/2/2020,26.58,43.27,6.1
Finance,25/2/2020,17.13,21.66,6.8
Logistics,25/2/2020,41.79,19.84,6.1
IT,25/2/2020,26.11,45.29,6
Finance,26/2/2020,18.7,21.9,7.1
Logistics,26/2/2020,43.5,20,6.3
IT,26/2/2020,26.79,46.07,6
Finance,27/2/2020,18.15,23.83,7.2
Logistics,27/2/2020,44.02,19.59,6.4
IT,27/2/2020,25.11,44.44,5.9
Finance,28/2/2020,17.87,24.02,7.2
Logistics,28/2/2020,42.48,21.17,6.6
IT,28/2/2020,26.36,45.13,6.1
Finance,1/3/2020,18.42,25.23,7.4
Logistics,1/3/2020,42.87,21.65,6.6
IT,1/3/2020,24.43,46.45,6.1
Finance,2/3/2020,19.88,27.33,7.6
Logistics,2/3/2020,42.85,22.61,6.5
IT,2/3/2020,23.54,44.98,6.4
Finance,3/3/2020,19.45,29.21,7.7
Logistics,3/3/2020,43.03,24,6.8
IT,3/3/2020,23.24,45.04,6.7
Finance,4/3/2020,21.54,30.45,7.6
Logistics,4/3/2020,43.9,25.24,7.1
IT,4/3/2020,23.07,46.3,6.6
Finance,5/3/2020,23.31,30.43,7.7
Logistics,5/3/2020,44.03,26.1,7.1
IT,5/3/2020,24.81,46.51,6.6
Finance,6/3/2020,23.73,32.07,7.6
Logistics,6/3/2020,43.34,26.23,7.3
IT,6/3/2020,22.87,46.67,6.7
Finance,7/3/2020,24.57,30.95,7.5
Logistics,7/3/2020,42.6,27.81,7.3
IT,7/3/2020,23.84,48.2,6.9
Finance,8/3/2020,25.12,29.41,7.7
Logistics,8/3/2020,44.07,26.32,7.3
IT,8/3/2020,24.5,48.51,6.8
Finance,9/3/2020,23.44,29.59,7.6
Logistics,9/3/2020,46.13,26.26,7.3
IT,9/3/2020,24.87,48.9,7.1
Finance,10/3/2020,22.49,28.28,7.8
Logistics,10/3/2020,48.03,25.09,7.3
IT,10/3/2020,25.07,48.57,7.2
Finance,11/3/2020,24.56,29.6,8
Logistics,11/3/2020,49.78,25.86,7.5
IT,11/3/2020,25.62,50.5,7.5
Finance,12/3/2020,23.36,30.45,8.1
Logistics,12/3/2020,48.82,25.32,7.4
IT,12/3/2020,25.24,50.31,7.4
Finance,13/3/2020,25.24,28.97,8
Logistics,13/3/2020,48.39,24.12,7.4
IT,13/3/2020,24.69,48.53,7.4
Finance,14/3/2020,26.23,30.55,8.2
Logistics,14/3/2020,47.99,22.56,7.7
IT,14/3/2020,23.07,48.8,7.6
Finance,15/3/2020,26.43,28.56,8.4
Logistics,15/3/2020,46.11,23.37,7.6
IT,15/3/2020,25.08,48.28,7.6
Finance,16/3/2020,27.42,30.25,8.6
Logistics,16/3/2020,46.71,22.92,7.7
IT,16/3/2020,26.42,46.57,7.8
Finance,17/3/2020,28.93,29.21,8.7
Logistics,17/3/2020,47.74,24.58,7.8
IT,17/3/2020,27.52,46.33,8
Finance,18/3/2020,30.03,27.93,8.8
Logistics,18/3/2020,47.9,26.17,8.1
IT,18/3/2020,27.52,48.16,7.9
Finance,19/3/2020,28.93,29.2,8.8
Logistics,19/3/2020,47.1,24.72,8.2
IT,19/3/2020,25.71,49.28,8
Finance,20/3/2020,27.99,30.33,8.9
Logistics,20/3/2020,45.79,25.15,8.1
IT,20/3/2020,24.61,50.13,8.2
Finance,21/3/2020,27.16,31.27,8.8
Logistics,21/3/2020,44.6,26.2,8.4
IT,21/3/2020,25.31,49.07,8.5
Finance,22/3/2020,27.33,30.51,9.1
Logistics,22/3/2020,45.08,28.04,8.7
IT,22/3/2020,26.71,49.66,8.8
Finance,23/3/2020,29.18,32.45,9
Logistics,23/3/2020,44.17,26.14,8.8
IT,23/3/2020,24.94,51.54,9
Finance,24/3/2020,28.63,31.55,9.2
Logistics,24/3/2020,43.5,26.96,8.7
IT,24/3/2020,25.98,53.43,8.9
Finance,25/3/2020,28.92,31.94,9.2
Logistics,25/3/2020,44.37,26.82,8.8
IT,25/3/2020,24.8,52.69,8.9
Finance,26/3/2020,29.81,30.43,9.2
Logistics,26/3/2020,45.55,27.39,8.8
IT,26/3/2020,25.85,54.54,8.9
Finance,27/3/2020,28.7,29.45,9.4
Logistics,27/3/2020,45.7,25.95,8.7
IT,27/3/2020,27.24,54.61,8.8
Finance,28/3/2020,27.64,27.46,9.7
Logistics,28/3/2020,44.94,24.63,8.7
IT,28/3/2020,26.11,53.76,9
Finance,29/3/2020,27.46,28.94,9.6
Logistics,29/3/2020,43.02,24.11,9
IT,29/3/2020,27.47,53.12,9.3
Finance,30/3/2020,29.5,28.84,9.5
Logistics,30/3/2020,42.09,25.32,9.1
IT,30/3/2020,25.59,53.28,9.4
Finance,31/3/2020,28.22,27.77,9.5
Logistics,31/3/2020,41.23,25.32,9.2
IT,31/3/2020,24.33,51.97,9.3
Finance,1/4/2020,28.9,26.76,9.5
Logistics,1/4/2020,42.31,25.64,9.5
IT,1/4/2020,24.96,51.69,9.3
Finance,2/4/2020,28.66,24.79,9.6
Logistics,2/4/2020,43.68,27.12,9.7
IT,2/4/2020,24.66,50.01,9.2
Finance,3/4/2020,28.82,24.98,9.9
Logistics,3/4/2020,44.35,27.5,9.8
IT,3/4/2020,24.59,49.36,9.3
Finance,4/4/2020,28.35,24.56,9.8
Logistics,4/4/2020,44.68,29.52,9.9
IT,4/4/2020,22.86,51.03,9.2
Finance,5/4/2020,26.84,24.66,10.1
Logistics,5/4/2020,46.41,30.7,10.2
IT,5/4/2020,24.04,52.25,9.4
Finance,6/4/2020,27.51,25.91,10.2
Logistics,6/4/2020,46.77,29.02,10.5
IT,6/4/2020,24.07,53.64,9.3
Finance,7/4/2020,27.46,26.11,10.3
Logistics,7/4/2020,45.79,30.06,10.8
IT,7/4/2020,25.44,53.25,9.2
Finance,8/4/2020,27.18,24.39,10.4
Logistics,8/4/2020,44,29.79,10.9
IT,8/4/2020,24.52,53.72,9.2
Finance,9/4/2020,27.73,24.78,10.5
Logistics,9/4/2020,43.08,28.08,10.8
IT,9/4/2020,26.57,53.92,9.3
Finance,10/4/2020,28.8,23.75,10.4
Logistics,10/4/2020,41.43,28.85,11.1
IT,10/4/2020,25.16,54.04,9.2
Finance,11/4/2020,29.38,24.51,10.4
Logistics,11/4/2020,40.99,29.41,11.4
IT,11/4/2020,26.37,55.54,9.1
Finance,12/4/2020,30.61,24.76,10.6
Logistics,12/4/2020,39.32,30.84,11.5
IT,12/4/2020,26.14,55.21,9.2
Finance,13/4/2020,30.65,25.91,10.6
Logistics,13/4/2020,38.29,30.22,11.6
IT,13/4/2020,26.92,56.24,9.3
Finance,14/4/2020,30.92,26.19,10.5
Logistics,14/4/2020,37.72,30.77,11.6
IT,14/4/2020,27.24,57,9.4
Finance,15/4/2020,29.12,26.56,10.4
Logistics,15/4/2020,39.72,31.82,11.8
IT,15/4/2020,27.64,57.25,9.5
Finance,16/4/2020,29.81,26.03,10.6
Logistics,16/4/2020,39.86,32.6,12.1
IT,16/4/2020,26.22,57.84,9.6
Finance,17/4/2020,29.73,25.38,10.7
Logistics,17/4/2020,38.92,34.5,12.4
IT,17/4/2020,24.3,59.55,9.8
Finance,18/4/2020,31.36,25.33,10.6
Logistics,18/4/2020,39.83,34.27,12.7
IT,18/4/2020,23.54,58.69,9.8
Finance,19/4/2020,32.72,24.31,10.6
Logistics,19/4/2020,41.93,34.81,12.7
IT,19/4/2020,23.48,59.17,10.1
Finance,20/4/2020,33.78,25.13,10.7
Logistics,20/4/2020,42.4,34.85,13
IT,20/4/2020,21.55,58.92,10.2
Finance,21/4/2020,34.52,27.12,10.7
Logistics,21/4/2020,43.69,34.85,12.9
IT,21/4/2020,21.09,59.04,10.1
Finance,22/4/2020,34.57,27.57,10.6
Logistics,22/4/2020,43.15,34.21,13.1
IT,22/4/2020,22.54,58.4,10.4
Finance,23/4/2020,33.23,27.42,10.6
Logistics,23/4/2020,44.92,34.84,13
IT,23/4/2020,21.88,59.9,10.5
Finance,24/4/2020,34.83,28.3,10.9
Logistics,24/4/2020,43.2,35.36,13.1
IT,24/4/2020,21.88,61.58,10.6
Finance,25/4/2020,33.4,26.81,11.1
Logistics,25/4/2020,44.42,34.22,13
IT,25/4/2020,22.51,60.76,10.5
Finance,26/4/2020,31.98,28.59,11.4
Logistics,26/4/2020,45.55,35.33,13.2
IT,26/4/2020,21.98,62.54,10.8
Finance,27/4/2020,30.46,26.87,11.5
Logistics,27/4/2020,43.71,34.76,13.4
IT,27/4/2020,22.24,64.15,10.9
Finance,28/4/2020,30.56,25.12,11.7
Logistics,28/4/2020,45.47,33.19,13.6
IT,28/4/2020,20.59,63.59,10.9
Finance,29/4/2020,29.03,25.21,11.7
Logistics,29/4/2020,45.7,35.19,13.6
IT,29/4/2020,21.83,65.22,11
Finance,30/4/2020,28.85,26.97,11.8
Logistics,30/4/2020,46.76,36.33,13.5
IT,30/4/2020,21.27,64.75,11.2
Finance,1/5/2020,30.93,28.24,11.7
Logistics,1/5/2020,48.84,35.87,13.7
IT,1/5/2020,20.41,65.41,11.4
Finance,2/5/2020,30.13,27.29,11.6
Logistics,2/5/2020,47.46,33.93,14
IT,2/5/2020,19.49,65.43,11.6
Finance,3/5/2020,29.24,28.85,11.6
Logistics,3/5/2020,48.31,35.38,14.1
IT,3/5/2020,21.05,65.89,11.7
Finance,4/5/2020,28.64,30.42,11.6
Logistics,4/5/2020,48.42,34.23,14.2
IT,4/5/2020,19.41,66.1,11.6
Finance,5/5/2020,28.4,29.42,11.5
Logistics,5/5/2020,50.1,35.81,14.3
IT,5/5/2020,19.89,66.6,11.6
Finance,6/5/2020,30.31,27.88,11.6
Logistics,6/5/2020,48.74,37.25,14.4
IT,6/5/2020,18.98,68.23,11.5
Finance,7/5/2020,31.36,26.12,11.7
Logistics,7/5/2020,49.98,38.91,14.6
IT,7/5/2020,19.87,67.15,11.5
Finance,8/5/2020,33.42,24.33,12
Logistics,8/5/2020,51.68,38.63,14.6
IT,8/5/2020,19.65,67.17,11.8
Finance,9/5/2020,32.01,25.1,12.1
Logistics,9/5/2020,53.48,36.63,14.9
IT,9/5/2020,20.76,65.74,12
Finance,10/5/2020,32.44,23.93,12.4
Logistics,10/5/2020,52.1,35.76,14.8
IT,10/5/2020,18.99,65.95,12.3
Finance,11/5/2020,34.1,24.14,12.6
Logistics,11/5/2020,54.04,33.78,15.1
IT,11/5/2020,19.56,65.49,12.6
Finance,12/5/2020,35.69,23.97,12.7
Logistics,12/5/2020,52.95,35.44,15.2
IT,12/5/2020,18.19,66.19,12.7
